Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024/01/24,11:51,Wednesday,ROYAL YORK STATION,SUAP,6,10,E,BD,5095
2024/01/24,11:55,Wednesday,OLD MILL STATION,SUDP,28,32,E,BD,5095
2024/01/24,12:03,Wednesday,DAVISVILLE STATION,SUUT,3,8,N,YU,5696
2024/01/24,12:08,Wednesday,WELLESLEY STATION,SUDP,4,9,N,YU,5941
2024/01/24,12:18,Wednesday,ROSEDALE STATION,SUDP,4,9,S,YU,6061
2024/01/24,12:30,Wednesday,COLLEGE STATION,PUOPO,10,15,S,YU,5796
2024/01/24,12:30,Wednesday,DUNDAS WEST STATION,PUTO,0,0,,BD,0
2024/01/24,12:51,Wednesday,ST CLAIR STATION,SUO,7,12,N,YU,5856
2024/01/24,12:56,Wednesday,MAIN STREET STATION,SUAP,0,0,,BD,4494
2024/01/24,13:00,Wednesday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024/01/24,14:13,Wednesday,WARDEN STATION,SUDP,0,0,W,BD,5034
2024/01/24,14:39,Wednesday,SHERBOURNE STATION,SUDP,0,0,W,BD,5040
2024/01/24,14:39,Wednesday,KIPLING STATION,MUPAA,0,0,E,BD,5342
2024/01/24,15:10,Wednesday,KIPLING STATION,EUNT,4,8,E,BD,5143
2024/01/24,15:14,Wednesday,LAWRENCE WEST STATION,SUO,0,0,,YU,0
2024/01/24,15:27,Wednesday,ISLINGTON STATION,MUIR,3,6,E,BD,5368
2024/01/24,15:34,Wednesday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5320
2024/01/24,16:01,Wednesday,KEELE STATION,MUIR,0,0,E,BD,5258
2024/01/24,16:14,Wednesday,ISLINGTON STATION,MUSC,0,0,E,BD,5266
2024/01/24,16:25,Wednesday,COXWELL STATION,MUNOA,4,7,W,BD,5034
2024/01/24,16:31,Wednesday,DUNDAS STATION,MUIS,0,0,,YU,0
2024/01/24,16:36,Wednesday,KING STATION,MUIRS,0,0,,YU,0
2024/01/24,16:42,Wednesday,YONGE BD STATION,SUUT,36,39,W,BD,5040
2024/01/24,16:49,Wednesday,EGLINTON STATION,SUO,0,0,N,YU,5431
2024/01/24,17:27,Wednesday,WELLESLEY STATION,SUEAS,12,15,N,YU,6066
2024/01/24,17:43,Wednesday,ST ANDREW STATION,MUIRS,0,0,,YU,0
2024/01/24,17:43,Wednesday,GLENCAIRN STATION,SUO,6,9,N,YU,5596
2024/01/24,18:28,Wednesday,BLOOR STATION,TUO,0,0,N,YU,5672
2024/01/24,18:32,Wednesday,WARDEN STATION,SUAP,0,0,E,BD,0
2024/01/24,18:40,Wednesday,SHERBOURNE STATION,MUIS,0,0,E,BD,0
2024/01/24,18:55,Wednesday,PAPE STATION,MUIRS,0,0,W,BD,0
2024/01/24,19:27,Wednesday,COXWELL STATION,TUCC,4,9,W,BD,5278
2024/01/24,19:29,Wednesday,DAVISVILLE STATION,MUI,7,12,N,YU,5631
2024/01/24,19:36,Wednesday,COXWELL STATION,TUNIP,4,9,W,BD,5162
2024/01/24,20:21,Wednesday,YONGE BD STATION,MUPAA,4,9,W,BD,5364
2024/01/24,20:31,Wednesday,ST GEORGE BD STATION,MUIRS,0,0,E,BD,5130
2024/01/24,20:35,Wednesday,ISLINGTON STATION,SUG,5,10,E,BD,5191
2024/01/24,20:38,Wednesday,COLLEGE STATION,MUPAA,4,9,S,YU,5636
2024/01/24,20:45,Wednesday,BLOOR STATION,SUDP,0,0,,YU,0
2024/01/24,21:12,Wednesday,CHESTER STATION,SUG,5,10,W,BD,5162
2024/01/24,21:41,Wednesday,LAWRENCE WEST STATION,SUDP,0,0,,YU,0
2024/01/24,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/24,22:06,Wednesday,QUEEN'S PARK STATION,MUIRS,0,0,S,YU,0
2024/01/24,22:15,Wednesday,SHERBOURNE STATION,MUIRS,19,24,E,BD,5092
2024/01/24,22:46,Wednesday,KIPLING STATION,MUSC,0,0,W,BD,5106
2024/01/24,23:36,Wednesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2024/01/24,23:55,Wednesday,BLOOR STATION,SUO,5,11,N,YU,6031
2024/01/24,00:22,Wednesday,ROSEDALE STATION,SUEAS,6,11,N,YU,5976
2024/01/24,00:43,Wednesday,DUNDAS STATION,SUUT,0,0,S,YU,0
2024/01/24,01:12,Wednesday,SHEPPARD STATION,MUTO,5,10,S,YU,5806
2024/01/24,01:14,Wednesday,BLOOR STATION,MUPAA,0,0,N,YU,5591
2024/01/25,05:05,Thursday,DAVISVILLE YARD,MUIE,0,0,,YU,0
2024/01/25,05:11,Thursday,SPADINA STATION,MUIRS,0,0,,YU,0
2024/01/25,05:44,Thursday,KIPLING STATION,EUNT,7,14,E,BD,5085
2024/01/25,05:45,Thursday,UNION STATION,SUDP,0,0,,YU,0
2024/01/25,05:53,Thursday,VAUGHAN MC STATION,TUATC,4,0,S,YU,5776
2024/01/25,06:08,Thursday,EGLINTON STATION,MUO,5,10,N,YU,5616
2024/01/25,06:19,Thursday,KIPLING STATION,TUSUP,6,0,E,BD,5336
2024/01/25,06:20,Thursday,QUEEN'S PARK STATION,PUOPO,5,9,N,YU,5816
2024/01/25,06:48,Thursday,DONLANDS STATION,MUSC,0,0,W,BD,5231
2024/01/25,07:24,Thursday,LANSDOWNE TO ROYAL YOR,MUO,10,0,W,BD,0
2024/01/25,07:53,Thursday,ST CLAIR WEST STATION,MUPAA,5,8,S,YU,5386
2024/01/25,07:57,Thursday,VICTORIA PARK STATION,TUO,0,0,E,BD,5174
2024/01/25,08:01,Thursday,KING STATION,SUDP,0,0,,YU,0
2024/01/25,08:03,Thursday,BLOOR STATION,SUO,0,0,N,YU,5591
2024/01/25,08:37,Thursday,UNION STATION,MUIS,0,0,,YU,0
2024/01/25,08:57,Thursday,EGLINTON STATION,MUTO,3,6,S,YU,5796
2024/01/25,09:04,Thursday,SHEPPARD STATION,PUOPO,0,0,N,YU,5761
2024/01/25,09:04,Thursday,BROADVIEW STATION,MUO,10,12,E,BD,0
2024/01/25,09:12,Thursday,DUPONT STATION,MUI,38,41,N,YU,5391
2024/01/25,09:21,Thursday,YORKDALE STATION,PUOPO,3,6,S,YU,5846
2024/01/25,09:57,Thursday,DUNDAS STATION,MUNCA,0,0,,YU,0
2024/01/25,10:04,Thursday,COLLEGE STATION,MUPAA,4,7,S,YU,5616
2024/01/25,10:11,Thursday,DUNDAS STATION,PUOPO,5,8,S,YU,5616
2024/01/25,10:30,Thursday,BLOOR STATION,SUDP,0,0,S,YU,5946
2024/01/25,10:32,Thursday,YONGE BD STATION,SUO,0,0,E,BD,5315
2024/01/25,10:41,Thursday,YORKDALE STATION,PUOPO,6,10,S,YU,5466
2024/01/25,10:50,Thursday,WILSON STATION,PUSAC,0,0,S,YU,5906
2024/01/25,11:47,Thursday,VAUGHAN MC STATION,MUI,5,10,S,YU,5741
2024/01/25,12:18,Thursday,PAPE STATION,SUO,9,13,E,BD,5315
2024/01/25,12:26,Thursday,EGLINTON STATION,SUDP,0,0,,YU,0
2024/01/25,12:32,Thursday,YORKDALE STATION,PUOPO,10,15,S,YU,5846
2024/01/25,12:35,Thursday,DOWNSVIEW PARK STATION,SUDP,5,10,S,YU,6131
2024/01/25,12:51,Thursday,KEELE STATION,SUO,0,0,E,BD,0
2024/01/25,13:04,Thursday,COLLEGE STATION,SUUT,0,0,N,YU,5591
2024/01/25,13:08,Thursday,BROADVIEW STATION,SUDP,0,0,E,BD,5167
2024/01/25,13:51,Thursday,WARDEN STATION,EUPI,0,0,,BD,5337
2024/01/25,14:36,Thursday,WILSON STATION,TUO,12,17,S,YU,5656
2024/01/25,15:38,Thursday,DUNDAS STATION,MUO,9,14,S,YU,5746
2024/01/25,16:08,Thursday,QUEEN'S PARK STATION,SUDP,16,19,S,YU,6131
2024/01/25,16:25,Thursday,SPADINA YUS STATION,SUEAS,10,13,S,YU,5916
2024/01/25,16:30,Thursday,KING STATION,SUDP,0,0,,YU,0
2024/01/25,16:48,Thursday,DAVISVILLE STATION,MUNOA,5,10,,YU,5676
2024/01/25,16:50,Thursday,WELLESLEY STATION,MUPAA,5,8,N,YU,5936
2024/01/25,17:18,Thursday,FINCH STATION,TUATC,3,6,S,YU,6136
2024/01/25,17:42,Thursday,LAWRENCE STATION,PUOPO,0,0,N,YU,5466
2024/01/25,17:55,Thursday,DONLANDS STATION,PUMEL,0,0,,BD,0
2024/01/25,18:03,Thursday,SHERBOURNE STATION,SUSA,0,0,E,BD,5314
2024/01/25,18:12,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5264
2024/01/25,19:12,Thursday,ST CLAIR STATION,MUATC,7,12,S,YU,6041
2024/01/25,19:15,Thursday,SHEPPARD STATION,EUDO,0,0,S,YU,5861
2024/01/25,19:28,Thursday,OLD MILL STATION,SUUT,0,0,E,BD,0
2024/01/25,19:45,Thursday,LANSDOWNE STATION,SUAP,14,19,W,BD,5252
2024/01/25,19:52,Thursday,OSGOODE STATION,EUCD,14,19,N,YU,5861
2024/01/25,20:27,Thursday,NORTH YORK CTR STATION,SUDP,9,14,S,YU,5931
2024/01/25,21:05,Thursday,COXWELL STATION,SUG,0,0,E,BD,5018
2024/01/25,21:26,Thursday,ROSEDALE STATION,MUIR,14,19,N,YU,6061
2024/01/25,21:36,Thursday,BLOOR STATION,MUI,27,32,N,YU,5776
2024/01/25,21:48,Thursday,RUNNYMEDE STATION,MUIRS,0,0,E,BD,5174
2024/01/25,21:48,Thursday,FINCH STATION,SUDP,0,0,,YU,0
2024/01/25,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/25,22:59,Thursday,ROSEDALE STATION,MUPAA,4,9,N,YU,5466
2024/01/25,23:11,Thursday,DUNDAS STATION,MUIS,0,0,,YU,0
2024/01/25,23:11,Thursday,BLOOR STATION,SUO,0,0,N,YU,5556
2024/01/25,23:12,Thursday,SHEPPARD-YONGE STATION,SUO,5,10,N,YU,5976
2024/01/25,23:15,Thursday,YONGE BD STATION,SUO,0,0,W,BD,5266
2024/01/25,23:18,Thursday,KIPLING STATION,MUIRS,0,0,,BD,0
2024/01/25,23:31,Thursday,DUPONT STATION,PUMEL,0,0,,YU,0
2024/01/25,23:48,Thursday,DOWNSVIEW PARK STATION,PUSRA,9,14,S,YU,6061
2024/01/25,00:24,Thursday,KING STATION,SUO,0,0,N,YU,5891
2024/01/25,01:01,Thursday,BLOOR STATION,MUPAA,3,8,N,YU,5671
2024/01/25,01:01,Thursday,EGLINTON WEST STATION,SUO,0,0,N,YU,5616
2024/01/25,01:41,Thursday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/25,01:46,Thursday,OSSINGTON STATION,PUTOE,4,9,W,BD,5291
2024/01/25,01:47,Thursday,ROSEDALE STATION,SUEAS,9,14,N,YU,5976
2024/01/25,06:02,Thursday,LESLIE STATION,MUIS,0,0,,SHP,0
2024/01/25,10:22,Thursday,DON MILLS STATION,SUSA,0,0,,SHP,0
2024/01/25,12:39,Thursday,BAYVIEW STATION,SUPOL,14,21,E,SHP,6146
2024/01/25,12:57,Thursday,BAYVIEW STATION,TUCC,0,0,E,SHP,6156
2024/01/26,02:19,Friday,DUPONT STATION,MUIS,0,0,,YU,0
2024/01/26,02:20,Friday,FINCH WEST CENTER TRAC,SUUT,15,20,N,YU,5881
2024/01/26,02:49,Friday,YORKDALE STATION,SUDP,0,0,,YU,0
2024/01/26,02:52,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024/01/26,03:12,Friday,FINCH STATION,SUDP,0,0,,YU,0
2024/01/26,04:13,Friday,UNION STATION,MUIS,0,0,,YU,0
2024/01/26,04:49,Friday,LAWRENCE STATION,PUTOE,0,0,N,YU,0
2024/01/26,05:07,Friday,LANSDOWNE STATION,PUSTC,4,0,W,BD,5162
2024/01/26,05:42,Friday,YORK MILLS STATION,MUO,4,0,S,YU,5646
2024/01/26,05:55,Friday,GREENWOOD STATION,EUYRD,6,10,E,BD,5157
2024/01/26,05:57,Friday,YONGE BD STATION,EUYRD,3,5,W,BD,5162
2024/01/26,06:08,Friday,MUSEUM STATION,MUO,7,0,N,YU,5901
2024/01/26,06:37,Friday,BLOOR STATION,MUI,5,8,S,YU,5676
2024/01/26,06:37,Friday,BLOOR STATION,SUAP,0,0,,YU,0
2024/01/26,06:47,Friday,DONLANDS STATION,MUSC,0,0,W,BD,5117
2024/01/26,07:18,Friday,OLD MILL STATION,TUMVS,4,7,W,BD,5139
2024/01/26,07:27,Friday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2024/01/26,07:41,Friday,KIPLING STATION,MUPAA,3,5,E,BD,5115
2024/01/26,07:45,Friday,SHEPPARD STATION,PUOPO,0,0,N,YU,5801
2024/01/26,07:47,Friday,PAPE STATION,SUUT,0,0,W,BD,5169
2024/01/26,08:07,Friday,CHESTER STATION,MUO,10,12,E,BD,0
2024/01/26,08:09,Friday,RUNNYMEDE STATION,EUSC,0,0,E,BD,5162
2024/01/26,08:26,Friday,LAWRENCE WEST STATION,MUI,16,19,N,YU,5496
2024/01/26,08:26,Friday,ST GEORGE YUS STATION,SUDP,3,6,S,YU,5451
2024/01/26,08:29,Friday,ST GEORGE BD STATION,SUO,0,0,W,BD,5171
2024/01/26,09:11,Friday,BLOOR STATION,MUIS,0,0,,YU,0
2024/01/26,09:20,Friday,KIPLING STATION,PUMST,0,0,,BD,0
2024/01/26,09:23,Friday,EGLINTON STATION,MUIRS,0,0,,YU,0
2024/01/26,09:26,Friday,MAIN STREET STATION,MUDD,0,0,E,BD,5354
2024/01/26,09:28,Friday,SHERBOURNE STATION,PUMST,0,0,,BD,0
2024/01/26,10:37,Friday,COXWELL STATION,SUDP,0,0,W,BD,5139
2024/01/26,11:06,Friday,CHESTER STATION,SUDP,0,0,W,BD,5054
2024/01/26,11:25,Friday,YORKDALE STATION,PUOPO,0,0,S,YU,5401
2024/01/26,11:27,Friday,FINCH WEST STATION,MUIR,4,7,N,YU,5986
2024/01/26,11:37,Friday,FINCH WEST STATION,MUIR,5,9,S,YU,5986
2024/01/26,11:42,Friday,FINCH WEST STATION,MUIR,4,8,N,YU,5961
2024/01/26,11:55,Friday,COXWELL STATION,MUIR,3,7,E,BD,5186
2024/01/26,12:00,Friday,ST GEORGE YUS STATION,MUO,3,8,N,YU,5631
2024/01/26,12:19,Friday,KENNEDY BD STATION,MUIR,4,8,W,BD,5203
2024/01/26,12:37,Friday,ST CLAIR STATION,EUDO,4,9,N,YU,5411
2024/01/26,13:24,Friday,COLLEGE STATION,SUUT,0,0,N,YU,5781
2024/01/26,13:27,Friday,KENNEDY BD STATION,EUDO,4,8,W,BD,5250
2024/01/26,13:27,Friday,OSSINGTON STATION,SUROB,0,0,,BD,0
2024/01/26,13:28,Friday,MAIN STREET STATION,MUD,4,8,W,BD,5356
2024/01/26,13:42,Friday,QUEEN STATION,MUIRS,0,0,,YU,0
2024/01/26,13:59,Friday,UNION STATION,MUIS,0,0,,YU,0
2024/01/26,14:05,Friday,VAUGHAN MC STATION,PUOPO,5,10,S,YU,5491
2024/01/26,14:09,Friday,YORKDALE STATION,MUIRS,0,0,,YU,0
2024/01/26,14:10,Friday,NORTH YORK CTR STATION,MUPAA,3,8,S,YU,5786
2024/01/26,14:10,Friday,HIGHWAY 407 STATION,PUOPO,4,8,S,YU,5491
2024/01/26,14:14,Friday,COXWELL STATION,TUNIP,4,8,W,BD,5004
2024/01/26,14:23,Friday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024/01/26,14:35,Friday,OSSINGTON STATION,TUSC,0,0,W,BD,5103
2024/01/26,14:49,Friday,WOODBINE STATION,MUIRS,0,0,,BD,0
2024/01/26,15:27,Friday,LAWRENCE WEST STATION,MUIRS,0,0,S,YU,0
2024/01/26,15:29,Friday,BLOOR STATION,SUO,0,0,N,YU,5512
2024/01/26,15:37,Friday,FINCH STATION,SUDP,0,0,,YU,0
2024/01/26,15:56,Friday,MUSEUM STATION,SUUT,16,21,N,YU,6006
2024/01/26,17:12,Friday,SPADINA YUS STATION,MUIRS,0,0,,YU,0
2024/01/26,17:46,Friday,WELLESLEY STATION,SUUT,10,13,N,YU,6001
2024/01/26,17:55,Friday,COLLEGE STATION,PUOPO,0,0,N,YU,6001
2024/01/26,18:18,Friday,KING STATION,MUO,0,0,,YU,0
2024/01/26,18:28,Friday,FINCH WEST STATION,SUDP,7,10,S,YU,5541
2024/01/26,18:49,Friday,BLOOR STATION,SUDP,0,0,S,YU,5841
2024/01/26,19:15,Friday,ROSEDALE STATION,MUIRS,0,0,,YU,0
2024/01/26,19:27,Friday,UNION STATION,MUSAN,3,6,S,YU,5406
2024/01/26,19:41,Friday,VAUGHAN MC STATION,SUG,5,10,S,YU,6091
2024/01/26,19:44,Friday,UNION STATION,MUIS,0,0,N,YU,0
2024/01/26,20:01,Friday,DOWNSVIEW PARK STATION,PUOPO,9,14,S,YU,5466
2024/01/26,20:12,Friday,KEELE STATION,SUDP,0,0,E,BD,0
2024/01/26,20:29,Friday,COLLEGE STATION,SUDP,0,0,,YU,0
2024/01/26,20:32,Friday,YORK MILLS STATION,MUPAA,0,0,N,YU,5776
2024/01/26,20:35,Friday,DUNDAS STATION,SUDP,5,10,S,YU,5991
2024/01/26,20:37,Friday,COLLEGE STATION,SUDP,0,0,,YU,0
2024/01/26,20:43,Friday,OSSINGTON STATION,SUUT,11,16,W,BD,5203
2024/01/26,20:45,Friday,LAWRENCE STATION,PUOPO,5,9,N,YU,5531
2024/01/26,20:50,Friday,EGLINTON STATION,MUIS,0,0,,YU,0
2024/01/26,20:57,Friday,SHEPPARD STATION,PUOPO,6,11,N,YU,5531
2024/01/26,21:02,Friday,BAY STATION,TUO,6,12,E,BD,5362
2024/01/26,21:16,Friday,WELLESLEY STATION,MUIS,0,0,,YU,0
2024/01/26,21:16,Friday,CASTLE FRANK STATION,SUO,11,16,E,BD,5364
2024/01/26,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/26,22:02,Friday,COXWELL STATION,SUAP,0,0,W,BD,0
2024/01/26,22:07,Friday,SHEPPARD WEST STATION,SUDP,0,0,,YU,0
2024/01/26,22:16,Friday,ST CLAIR STATION,SUDP,5,10,S,YU,5566
2024/01/26,22:22,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024/01/26,22:23,Friday,ST CLAIR STATION,SUDP,5,10,N,YU,5541
2024/01/26,22:27,Friday,ST CLAIR STATION,SUDP,0,0,N,YU,5996
2024/01/26,22:51,Friday,QUEEN STATION,SUDP,0,0,,YU,0
2024/01/26,23:35,Friday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2024/01/26,23:45,Friday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2024/01/26,00:01,Friday,DUNDAS STATION,MUIS,0,0,S,YU,0
2024/01/26,00:22,Friday,PAPE STATION,SUAP,0,0,W,BD,5203
2024/01/26,00:23,Friday,COLLEGE STATION,SUDP,0,0,,YU,0
2024/01/26,00:43,Friday,UNION STATION,MUIS,0,0,,YU,0
2024/01/26,01:05,Friday,COLLEGE STATION,MUIR,6,11,S,YU,5566
2024/01/26,01:22,Friday,WARDEN STATION,SUAP,11,16,E,BD,5362
2024/01/26,01:26,Friday,DUNDAS STATION,MUIRS,0,0,N,YU,0
2024/01/26,00:03,Friday,SHEPPARD-YONGE STATION,SUDP,4,11,E,SHP,6156
2024/01/27,02:05,Saturday,FINCH WEST STATION,SUDP,0,0,,YU,0
2024/01/27,02:17,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024/01/27,02:25,Saturday,SPADINA STATION,MUIS,0,0,,BD,0
2024/01/27,02:56,Saturday,FINCH WEST STATION,SUUT,0,0,S,YU,6116
2024/01/27,05:53,Saturday,KEELE STATION,SUG,6,12,W,BD,5278
2024/01/27,06:00,Saturday,LINE 1 SUBWAY CLOSURE,MUO,0,0,,YU,0
2024/01/27,06:00,Saturday,CASTLE FRANK STATION,EUNT,0,0,W,BD,5302
2024/01/27,06:04,Saturday,KEELE STATION,SUG,5,10,W,BD,5235
2024/01/27,06:13,Saturday,ST GEORGE YUS STATION,SUDP,3,9,N,YU,5836
2024/01/27,06:19,Saturday,DAVISVILLE STATION,MUATC,7,13,S,YU,6001
2024/01/27,06:35,Saturday,CASTLE FRANK STATION,EUDO,6,11,W,BD,5281
2024/01/27,06:37,Saturday,DAVISVILLE STATION,MUATC,4,0,N,YU,6001
2024/01/27,06:38,Saturday,DAVISVILLE STATION,MUATC,5,13,N,YU,5586
2024/01/27,06:48,Saturday,DUNDAS STATION,SUO,0,0,,YU,0
2024/01/27,07:00,Saturday,BLOOR STATION,SUDP,0,0,,YU,0
2024/01/27,07:04,Saturday,JANE STATION,EUSC,0,0,E,BD,5166
2024/01/27,07:53,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5206
2024/01/27,08:46,Saturday,BAY LOWER,SUEAS,0,0,,BD,0
2024/01/27,09:26,Saturday,COXWELL STATION,SUUT,0,0,E,BD,5071
2024/01/27,09:28,Saturday,LAWRENCE STATION,MUIR,0,0,N,YU,5661
2024/01/27,09:44,Saturday,FINCH STATION,MUPAA,5,11,S,YU,5661
2024/01/27,10:34,Saturday,JANE STATION,EUSC,0,0,E,BD,5166
2024/01/27,10:34,Saturday,YONGE BD STATION,TUSC,0,0,E,BD,5174
2024/01/27,10:40,Saturday,BROADVIEW STATION,SUUT,0,0,E,BD,5174
2024/01/27,10:44,Saturday,LANSDOWNE STATION,MUDD,5,10,W,BD,5203
2024/01/27,10:55,Saturday,MAIN STREET STATION,EUDO,16,20,W,BD,5041
2024/01/27,11:23,Saturday,UNION STATION,SUDP,4,10,N,YU,5501
2024/01/27,11:28,Saturday,OSSINGTON STATION,SUAP,0,0,,BD,0
2024/01/27,11:55,Saturday,LAWRENCE STATION,SUDP,4,8,N,YU,5996
2024/01/27,12:27,Saturday,ST CLAIR STATION,PUMEL,0,0,,YU,0
2024/01/27,12:33,Saturday,JANE STATION,EUSC,0,0,E,BD,5166
2024/01/27,12:44,Saturday,KING STATION,SUDP,7,13,N,YU,5831
2024/01/27,13:21,Saturday,SHEPPARD WEST STATION,MUSAN,6,12,N,YU,5646
2024/01/27,13:31,Saturday,YONGE BD STATION,SUDP,5,9,E,BD,5036
2024/01/27,13:40,Saturday,ST GEORGE BD STATION,PUMEL,0,0,,BD,0
2024/01/27,13:59,Saturday,WELLESLEY STATION,MUPAA,0,0,S,YU,5586
2024/01/27,14:46,Saturday,MUSEUM STATION,SUDP,0,0,S,YU,5916
2024/01/27,14:50,Saturday,VAUGHAN MC STATION,SUDP,6,12,S,YU,5686
2024/01/27,15:42,Saturday,QUEEN STATION,PUMEL,0,0,,YU,0
2024/01/27,15:46,Saturday,FINCH STATION,PUMEL,0,0,,YU,0
2024/01/27,16:00,Saturday,DUPONT STATION,SUO,0,0,N,YU,5626
2024/01/27,16:43,Saturday,BLOOR STATION,MUIRS,0,0,S,YU,0
2024/01/27,16:52,Saturday,CHRISTIE STATION,SUDP,5,9,E,BD,5254
2024/01/27,16:57,Saturday,KIPLING STATION,PUMEL,0,0,,BD,0
2024/01/27,17:10,Saturday,SPADINA BD STATION,SUDP,0,0,W,BD,5103
2024/01/27,18:18,Saturday,CHRISTIE STATION,TUSC,3,7,W,BD,5199
2024/01/27,18:19,Saturday,SUMMERHILL STATION,PUOPO,0,0,N,YU,5686
2024/01/27,19:07,Saturday,WILSON STATION,TUOPO,5,12,S,YU,5451
2024/01/27,19:31,Saturday,KENNEDY BD STATION,SUAP,0,0,,BD,0
2024/01/27,20:34,Saturday,COXWELL STATION,MUIRS,0,0,E,BD,0
2024/01/27,20:37,Saturday,OLD MILL STATION,TUOS,3,8,E,BD,5322
2024/01/27,20:39,Saturday,VAUGHAN MC STATION,MUI,7,14,S,YU,5611
2024/01/27,21:02,Saturday,WILSON STATION,TUOPO,5,12,N,YU,5626
2024/01/27,21:07,Saturday,WOODBINE STATION,MUIRS,0,0,W,BD,0
2024/01/27,21:42,Saturday,ISLINGTON STATION,TUS,5,10,W,BD,5378
2024/01/27,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/27,22:01,Saturday,VICTORIA PARK STATION,SUDP,0,0,,BD,0
2024/01/27,22:08,Saturday,ST CLAIR WEST STATION,SUDP,10,17,S,YU,5831
2024/01/27,22:24,Saturday,LAWRENCE WEST STATION,SUUT,0,0,S,YU,6101
2024/01/27,22:30,Saturday,KIPLING STATION,MUIRS,0,0,,BD,0
2024/01/27,22:30,Saturday,CHRISTIE STATION,SUO,0,0,,BD,0
2024/01/27,22:46,Saturday,SPADINA YUS STATION,MUIRS,0,0,S,YU,5686
2024/01/27,22:51,Saturday,WELLESLEY STATION,SUUT,6,13,S,YU,5911
2024/01/27,23:13,Saturday,KENNEDY BD STATION,MUSAN,5,11,W,BD,5171
2024/01/27,23:21,Saturday,COLLEGE STATION,PUOPO,5,12,N,YU,5581
2024/01/27,23:46,Saturday,LAWRENCE STATION,TUATC,5,11,N,YU,5781
2024/01/27,23:52,Saturday,VICTORIA PARK STATION,MUIRS,0,0,W,BD,5206
2024/01/27,01:14,Saturday,ROSEDALE STATION,SUAP,4,10,N,YU,5831
2024/01/27,01:24,Saturday,ST GEORGE YUS STATION,SUDP,8,15,S,YU,5706
2024/01/27,01:48,Saturday,VAUGHAN MC STATION,SUO,0,0,,YU,0
2024/01/27,10:54,Saturday,LESLIE STATION,PUOPO,0,0,E,SHP,6141
2024/01/28,08:00,Sunday,SUBWAY CLOSURE: LAWREN,MUO,0,0,,YU,0
2024/01/28,08:20,Sunday,GREENWOOD STATION,PUSRA,4,9,E,BD,5072
2024/01/28,08:27,Sunday,WILSON STATION,TUOPO,0,0,S,YU,5581
2024/01/28,08:32,Sunday,YORKDALE STATION,PUOPO,0,0,S,YU,5581
2024/01/28,08:37,Sunday,DUNDAS STATION,MUIS,0,0,,YU,0
2024/01/28,09:45,Sunday,BLOOR STATION,SUO,0,0,S,YU,5841
2024/01/28,10:01,Sunday,COLLEGE STATION,PUOPO,8,15,N,YU,5406
2024/01/28,10:28,Sunday,WILSON STATION,TUOPO,6,14,N,YU,5841
2024/01/28,10:45,Sunday,VICTORIA PARK STATION,PUMEL,0,0,,BD,0
2024/01/28,11:28,Sunday,SPADINA BD STATION,PUMST,0,0,,BD,0
2024/01/28,13:06,Sunday,KING STATION,SUUT,10,17,N,YU,5566
2024/01/28,13:16,Sunday,UNION STATION,MUATC,4,11,N,YU,6011
2024/01/28,13:20,Sunday,ST CLAIR STATION,PUOPO,6,13,N,YU,5706
2024/01/28,13:24,Sunday,WARDEN STATION,SUUT,22,26,W,BD,5160
2024/01/28,13:57,Sunday,ST GEORGE YUS STATION,PUSRA,7,14,S,YU,5946
2024/01/28,14:27,Sunday,LAWRENCE STATION,PUMEL,0,0,,YU,0
2024/01/28,15:00,Sunday,WARDEN STATION,EUNT,4,8,E,BD,5015
2024/01/28,15:08,Sunday,QUEEN'S PARK STATION,MUNCA,0,0,,YU,0
2024/01/28,15:31,Sunday,DAVISVILLE STATION,SUDP,0,0,,YU,0
2024/01/28,16:24,Sunday,KENNEDY BD STATION,SUDP,0,0,,BD,0
2024/01/28,16:41,Sunday,YORK MILLS STATION,MUPAA,0,0,S,YU,5666
2024/01/28,16:47,Sunday,OLD MILL STATION,TUMVS,3,6,E,BD,5507
2024/01/28,17:01,Sunday,KING STATION,MUPAA,0,0,N,YU,5461
2024/01/28,17:10,Sunday,VICTORIA PARK STATION,MUPAA,0,0,W,BD,5054
